How are you babes*http* Hope your doing ok*http* I had a shit nights sleep*http* I fell asleep at *http*I’m knackered and i’m dreading work tonight*http* What are thou upto tonight*http* X,ham
Ok darlin i supose it was ok i just worry too much*http*i have to do some film stuff my mate and then have to babysit again*http* But you can call me there*http*xx,ham
Mmm thats better now i got a roast down me*http* i’d b better if i had a few drinks down me *http* Good indian*smiley*,ham
YO YO YO BYATCH WHASSUP*smiley*,ham
Hi Jon Pete here Ive bin  Spain recently *http* hav sum dinero left Bill said u or ur ‘rents mayb interested in it I hav pes so around *pfund* tb James*http*,ham
ELLO BABE U OK*smiley*,ham
Hi juan*http* Im coming home on fri hey*http* Of course i expect a welcome party and lots of presents*http* Ill phone u when i get back*http* Loads of love nicky x x x x x x x x x,ham
hi my darlin im on my way to London and we have just been smashed into by another driver*http* and have a big dent*http* im really missing u what have u been up to*smiley* xxx,ham
hi baby im cruisin with my girl friend what r u up *smiley* give me a call in and hour at home if thats alright or fone me on this fone now love jenny xxx,ham
*http*GRAN ONLYFOUND OUT AFEW DAYS AGO*http*CUSOON HONI*http*,ham
*http*CHEERS FOR CALLIN BABE*http*SOZI CULDNT TALKBUT I WANNATELL U DETAILS LATER WENWECAN CHAT PROPERLY X*http*,ham
*http*HEY DAS COOL*http**http**http* IKNOW ALL  WELLDA PERIL OF STUDENTFINANCIAL CRISIS*http*SPK  U LR*http**http*,ham
WOT STUDENT DISCOUNT CAN U GET ON BOOKS*smiley*,ham
*http*NONE*http*NOWHERE IKNO DOESDISCOUNT*http*SHITINNIT*http*,ham
*http*What are youdoing later*smiley* Sar xxx*http*,ham
*http*Im on gloucesterroad what are uup to later*smiley**http*,ham
*http*Im at arestaurant eating squid*http* i will be out about : wanna dosomething or is that to late*smiley**http*,ham
*http*Hi missed your Call and my mumHas beendropping red wine all over theplace*http* what is your adress*smiley**http*,ham
Al he does is moan at me if n e thin goes wrong its my fault*http*al de arguments r my fault*http*fed up of him of himso y bother*smiley* Hav go thanx*http*xx,ham
Now u sound like manky scouse boy stevelike*http* I is travelling on da bus home*http*wot has u inmind  recreation dis eve*smiley*,ham
DO U WANT  MEET UP MORRO,ham
HEY MATE*http* HOWS U HONEY*smiley*DID U AVE GOOD HOLIDAY*smiley* GIMMI DE GOSS*http*x,ham
Ding me on ya break fassyole*http* Blacko from londn,ham
Ill call u mrw at ninish with my address that icky American freek wont stop callin me  bad Jen k eh*smiley*,ham
Hi neva worry bout da truth coz the truth will lead me  ur heart*http* It’s the least a unique person like u deserve*http* Sleep tight or morning,ham
U R THE MOST BEAUTIFUL GIRL IVE EVER SEEN*http* U R MY BABY COME AND C ME IN THE COMMON ROOM,ham
WHEN THE FIRST STRIKE IS A RED ONE*http* THE BIRD *plus* ANTELOPE BEGIN TOPLAY IN THE FIELDOF SELFINDEPENDENCE BELIEVE THIS *plus* THE FLOWER OF CONTENTION WILL GROW*http*RANDOM*http*,ham
THAT’S ALRITE GIRL U KNOW GAIL IS NEVA WRONG*http**http*TAKE CARE SWEET AND DON’T WORRY*http*C U LTR HUN*http*LOVE Yaxxx,ham
DO NOT B LATE LOVE MUM,ham
Where *http*,ham
Hi Petey*http*noi’m ok just wanted  chat coz avent spoken  u  a long time*http*hope ur doin alrite*http*have good nit at js love ya am*http*x,ham
OH RITE*http* WELL IM WITH MY BEST MATE PETE WHO I WENT OUT WITH  A WEEK*plus* NOW WERE GEVA AGAIN*http* ITS BEEN LONGER THAN A WEEK*http*,ham
Thank u*http* IT BETTER WORK OUT CAUSE I WILL FEEL USED OTHERWISE,ham
Nah im goin  the wrks with j wot bout u*smiley*,ham
Im sorry bout last nite it wasn’t ur fault it was me spouse it was pmt or sumthin*http* U give me*smiley* I think u shldxxxx,ham
Lmao*http*nice ,ham
Nite nite pocay wocay luv u more than n e thing eva I promise ring u morrowxxxx,ham
*http*ME  BABE I FEEL THE SAME LETS JUST GET ABOUT IT*plus*BOTH TRY *plus*CHEER UP*plus*NOT FIT SOO MUCHXXLOVE U LOCAXX*http*,ham
FRAN I DECIDED  GO N E WAY IM COMPLETELY BROKE AN KNACKERED I GOT UP BOUT  C U MRW LOVE JANX P*http*S THIS IS MY DADS FONE *http*NO CREDIT,ham
CERI U REBEL*http* SWEET DREAMZ ME LITTLE BUDDY*http**http* C YA MORO*http* WHO NEEDS BLOKES,ham
G*http*W*http*R,ham
Yeah probably but not sure*http* Ilol let u know but personally I wuldnt bother then again if ur goin to then I mite as well*http**http*,ham
No b Thursday,ham
HI DARLIN I FINISH AT  DO U   PICK ME UP OR MEET ME*smiley* TEXT BACK ON THIS NUMBER LUV KATE XXX,ham
HI DARLIN I HOPE YOU HAD A NICE NIGHT I WISH I HAD COME CANT WAIT TO SEE YOU LOVE FRAN PS I WANT DIRTY ANAL SEX AND I WANT A  MAN GANG BANG,ham
Hello darlin ive finished college now so txt me when u finish if u can love Kate xxx,ham
Have you had a good day*smiley* Mine was really busy are you up to much tomorrow night*smiley*,ham
Hi its me you are probably having too much fun to get this message but i thought id txt u cos im bored*http* and james has been farting at me all night,ham
make that *http*  fucks sake*smiley**http* x,ham
ZOE IT JUST HIT ME  IM FUCKING SHITIN MYSELF IL DEFO TRY MY HARDEST  CUM MOROW LUV U MILLIONS LEKDOG,ham
WE REGRET TO INFORM U THAT THE NHS HAS MADE A MISTAKE*http*U WERE NEVER ACTUALLY BORN*http*PLEASE REPORT  YOR LOCAL HOSPITAL B TERMINATED*http*WE R SORRY  THE INCONVENIENCE,ham
No probs hon*http* How u doinat the mo*smiley*,ham
Yeh*http* Indians was nice*http* Tho it did kane me off a bit he he*http* We shud go out  a drink sometime soon*http* Mite hav  go  da works  a laugh soon*http* Love Pete x x,ham
HI ITS KATE CAN U GIVE ME A RING ASAP XXX,ham
HI ITS JESS I DONT KNOW IF YOU ARE AT WORK BUT CALL ME WHEN U CAN IM AT HOME ALL EVE*http* XXX,ham
HI BABE IM AT HOME NOW WANNA DO SOMETHING*smiley* XX,ham
Hi baby ive just got back from work and i was wanting to see u allday*http* I hope i didnt piss u off on the phone today*http* If u are up give me a call xxx,ham
th OF JULY,ham
hi baby im sat on the bloody bus at the mo and i wont be home until about : wanna do somethin later*smiley* call me later ortxt back jess xx,ham
Bugis oso near wat*http**http**http* ,ham
Go until jurong point crazy*http**http* Available only in bugis n great world la e buffet*http**http**http* Cine there got amore wat*http**http**http*,ham
I dunno until when*http**http**http* Lets go learn pilates*http**http**http*,ham
Den only weekdays got special price*http**http**http* Haiz*http**http**http* Cant eat liao*http**http**http* Cut nails oso muz wait until i finish drivin wat lunch still muz eat wat*http**http**http* ,ham
Meet after lunch la*http**http**http*,ham
Yunny i'm walking in citylink now u faster come down*http**http**http* Me very hungry*http**http**http*,ham
 nights*http**http**http*We nt staying at port step liao*http**http**http*Too ex,ham
Hey pple*http**http**http*$ or $ for  nights*http**http**http*Excellent location wif breakfast hamper*http**http**http*,ham
Yun ah*http*the ubi one say if u wan call by tomorrow*http*call  look for irene*http*ere only got bus*http* Ubi cresubi tech park*http*ph for st wkg days*http*èn,ham
Hey tmr maybe can meet you at yck,ham
Oh*http**http**http*i asked for fun*http* Haha*http**http**http*take care*http* u,ham
We are supposed to meet to discuss abt our trip*http**http**http* Thought xuhui told you*smiley* In the afternoon*http* Thought we can go for lesson after that,ham
I can*http* But it will tell quite long cos i haven't finish my film yet*http**http**http*,ham
Haha*http**http**http* can*http**http**http* But i'm having dinner with my cousin*http**http**http*,ham
Oh*http**http**http* Kay*http**http**http* On sat right*smiley*,ham
I need*http**http**http* Coz i never go before ,ham
Hey next sun  there's a basic yoga course*http**http**http* at bugis*http**http**http* We can go for that*http**http**http* Pilates intro next sat*http**http**http**http* Tell me what time you r free,ham
I am going to sao mu today*http* Will be done only at  ,ham
Hey gals*http**http**http*U all wanna meet  dinner at nìte*smiley* ,ham
Jos ask if u wana meet up*smiley*,ham
Haiyoh*http**http**http* Maybe your hamster was jealous of million,ham
is your hamster dead*smiley* Hey so tmr i meet you at pm orchard mrt*smiley* ,ham
Hey i've booked the pilates and yoga lesson already*http**http**http* Haha,ham
Yup*http**http**http* I havent been there before*http**http**http* You want to go for the yoga*smiley* I can call up to book ,ham
K*http**http**http* Must book a not huh*smiley* so going for yoga basic on sunday*smiley*,ham
Hey so this sat are we going for the intro pilates only*smiley* Or the kickboxing too*smiley* ,ham
Sat right*smiley* Okay thanks*http**http**http* ,ham
Yup*http**http**http* From what i remb*http**http**http* I think should be can book*http**http**http* ,ham
Book which lesson*smiley* then you msg me*http**http**http* I will call up after work or sth*http**http**http* I'm going to get specs*http* My membership is PX,ham
We can go  e normal pilates after our intro*http**http**http*  ,ham
Sun ah*http**http**http* Thk mayb can if dun have anythin on*http**http**http* Thk have to book e lesson*http**http**http* E pilates is at orchard mrt u noe hor*http**http**http*  ,ham
Thk shld b can*http**http**http* Ya i wana go  lessons*http**http**http* Haha can go for one whole stretch*http**http**http*,ham
Sounds gd*http**http**http* Haha*http**http**http* Can*http**http**http* Wah u yan jiu so fast liao*http**http**http*,ham
Wah*http**http**http* Okie okie*http**http**http* Muz make use of e unlimited*http**http**http* Haha*http**http**http* ,ham
Kaiez*http**http**http* Enjoy ur tuition*http**http**http* Gee*http**http**http* Thk e second option sounds beta*http**http**http* I'll go yan jiu den msg u*http**http**http*,ham
K*http**http* I yan jiu liao*http**http**http* Sat we can go  bugis vill one frm  to  den hop to parco  nb*http* Sun can go cine frm  to  den hop to orc mrt  hip hop at *http**http**http*,ham
Okies*http**http**http* I'll go yan jiu too*http**http**http* We can skip ard oso go cine den go mrt one blah blah blah*http**http**http* ,ham
Nope*http**http**http* Juz off from work*http**http**http*,ham
Oh oh*http**http**http* Wasted*http**http**http* Den muz chiong on sat n sun liao*http**http**http*,ham
Haha*http**http**http* Sounds crazy dunno can tahan anot*http**http**http*,ham
Hmmm*http**http* Thk sure got time to hop ard*http**http**http* Ya can go  free abt*http**http**http* Muz call u to discuss liao*http**http**http* ,ham
Oh*http**http**http* I was thkin of goin yogasana at  den no nd to go at  den can rush to parco  nb*http**http**http* Okie lor u call me when ready*http**http**http*,ham
After my work ah*http**http**http* Den  plus lor*http**http**http* U workin oso rite*http**http**http* Den go orchard lor no other place to go liao*http**http**http*,ham
Aiyo*http**http**http* U always c our ex one*http**http**http* I dunno abt mei she haven reply*http**http**http* First time u reply so fast*http**http**http* Y so lucky not workin huh got bao by ur sugardad ah*http**http**http*gee*http**http* ,ham
Ya i'm referin to mei's ex wat*http**http**http* No ah waitin  u to treat somebody shld b rich liao*http**http**http*So gd den u dun have to work frm tmr onwards*http**http**http*,ham
Oh oh*http**http**http* Den muz change plan liao*http**http**http* Go back have to yan jiu again*http**http**http*,ham
Hey*http**http**http* Thk we juz go accordin to wat we discussed yest lor except no kb on sun*http**http**http* Cos there's nt much lesson to go if we attend kb on sat*http**http**http*,ham
Den wat will e schedule b lk on sun*smiley*,ham
Eh den sat u book e kb liao huh*http**http**http*,ham
Yup*http**http**http* Hey then one day on fri we can ask miwa and jiayin take leave go karaoke ,ham
Yup*http**http**http* Ok i go home look at the timings then i msg u again*http**http**http* Xuhui going to learn on nd may too but her lesson is at am,ham
Hey i booked the kb on sat already*http**http**http* what other lessons are we going for ah*smiley* Keep your sat night free we need to meet and confirm our lodging ,ham
Hey*http**http**http* are you going to quit soon*smiley* Xuhui and i working till end of the month ,ham
oh ya*http**http**http* Got hip hop open*http* Haha i was thinking can go for jazz then zoom to cine*http**http**http* Actually tonight i'm free leh*http**http**http* And there's a kb lesson tonight,ham
Hey so whats the plan this sat*smiley* ,ham
Can u call me at : to make sure dat i've woken up*http**http**http*,ham
Hey i will be late ah*http**http**http* Meet you at *plus*,ham
Hey tmr meet at bugis  *smiley*,ham
Ha*http**http**http* Then we must walk to everywhere*http**http**http* Cannot take tram*http* My cousin said can walk to vic market from our hotel ,ham
Haha*http**http**http* Yup hopefully  we will lose a few kg by mon*http* after hip hop can go orchard and weigh again,ham
Hey i've booked the  lessons on sun liao*http**http**http*,ham
Hmmm*http**http**http* Guess we can go  kb n power yoga*http**http**http* Haha dunno we can tahan power yoga anot*http**http**http* Thk got lo oso forgot liao*http**http**http*,ham
Oh*http**http**http* Okie lor*http**http**http*We go on sat*http**http**http* ,ham
Oh*http**http**http* Haha*http**http**http* Den we shld had went today too*http**http**http* Gee nvm la*http**http**http* Kaiez i dun mind goin jazz oso*http**http**http* Scared hiphop open cant catch up*http**http**http* ,ham
I dun thk i'll quit yet*http**http**http* Hmmm can go jazz *smiley* Yogasana oso can*http**http**http* We can go meet em after our lessons den*http**http**http* ,ham
Aiyo*http**http**http* Her lesson so early*http**http**http* I'm still sleepin haha*http**http**http* Okie u go home liao den confirm w me lor*http**http**http*,ham
I'm nt goin got somethin on unless they meetin  dinner lor*http**http**http* Haha i wonder who will go tis time*http**http**http*,ham
Wa ur openin sentence very formal*http**http**http* Anyway i'm fine too juz tt i'm eatin too much n puttin on weight*http**http**http*Haha*http**http**http* So anythin special happened*smiley*,ham
Thk some of em find wtc too far*http**http**http* Weiyi not goin*http**http**http* E rest i dunno yet*http**http**http* R ur goin  dinner den i might b able to join*http**http**http*,ham
I'm eatin now lor but goin back to work soon*http**http**http* E mountain deer show huh*http**http**http* I watch b liao very nice*http**http**http*,ham
Goin to workout lor*http**http**http* Muz lose e fats*http**http**http* ,ham
Yupz*http**http**http* I've oredi booked slots  my weekends liao*http**http**http* ,ham
I noe la*http**http**http* U wana pei bf oso rite*http**http**http* K lor other days den*http**http**http*,ham
U meet other fren dun wan meet me ah*http**http**http* Muz b a guy rite*http**http**http*,ham
Oh*http**http**http* Icic*http**http**http* K lor den meet other day*http**http**http*,ham
Haha*http**http**http* Where got so fast lose weight thk muz go  a month den got effect*http**http**http* Geelater we go aust put bk e weight*http*,ham
U attend ur driving lesson how many times a wk n which day*smiley*,ham
Ay wana meet on sat*smiley*u wkg on sat*smiley*,ham
Shopping*smiley* Eh ger i toking abt syd leh*http**http**http*Haha,ham
It's é only $ ard*http**http**http*É rest all ard $ at least*http**http**http*Which is é price  é  bedrm ($),ham
Hmm*http**http**http*Bad news*http**http**http*Hype park plaza $ studio taken*http**http**http*Only left  bedrm*http*$*http**http**http*,ham
Okay*http**http**http* I booked all already*http**http**http* Including the one at bugis*http*,ham
Yun ah*http*now u wkg where*smiley*btw if u go nus sc*http* u wana specialise in wad*smiley*,ham
Hey you still want to go for yogasana*smiley* Coz if we end at cine then can go bathe and hav the steam bath,ham
Hey we can go jazz power yoga hip hop kb and yogasana ,ham
Can meh*smiley* Thgt some will clash*http**http**http* Really ah i dun mind*http**http**http* I dun seen to have lost any weight*http**http**http* Gee*http**http**http*,ham
Oh*http**http**http* Lk tt den we take e one tt ends at cine lor*http**http**http* Dun wan yogasana oso can*http**http**http* ,ham
Wa*http**http**http* U so efficient*http**http**http* Gee*http**http**http* Thanx*http**http**http*,ham
Hmmm*http**http**http**http* Mayb can try e shoppin area one but forgot e name of hotel*http**http**http*,ham
Huh*http**http**http* Hyde park not in mel ah opps got confused*http**http**http* Anyway if tt's e best choice den we juz have to take it*http**http**http*,ham
I only work from mon to thurs but Sat i cant leh*http**http**http* Booked liao*http**http**http* Which other day u free*smiley*,ham
Until  lor*http**http**http* Ya can go  dinner together*http**http**http*,ham
Mon okie lor*http**http**http* Haha best is cheap n gd food la ex oso okie*http**http**http* Depends on whether wana eat western or chinese food*http**http**http* Den which u prefer*http**http**http* ,ham
Chinatown got porridge claypot rice yam cake fishhead beehoon*http**http**http* Either we eat cheap den go cafe n tok or go nydc or somethin*http**http**http*,ham
Today i'm not workin but not free oso*http**http**http* Gee*http**http**http* Thgt u workin at ur fren's shop *smiley* ,ham
My fri ah*http**http**http* Okie lorgoin  my drivin den go shoppin after tt*http**http**http*,ham
Hey*http**http**http*Great deal*http**http**http*Farm tour am to pm $*smiley*pax $ deposit by  May,ham
haha but no money leh*http**http**http* Later got to go for tuition*http**http**http* Haha and looking for empty slots for driving lessons,ham
My tuition is at *http* Hm we go for the  to  one*smiley* Do you mind*smiley*,ham
Hey*http**http**http* What time is your driving on fri*smiley* We go for evaluation on fri*smiley*,ham
Nvm*http**http**http* I'm going to wear my sport shoes anyway*http**http**http* I'm going to be late leh*http*,ham
Hey are we going for the lo lesson or gym*smiley* ,ham
Okay*http**http**http* We wait ah,ham
Hey come online*http* Use msn*http**http**http* We are all there,ham
Oh yah*http**http**http* We never cancel leh*http**http**http* Haha ,ham
K*http* Did you call me just now ah*smiley* ,ham
Okay lor*http**http**http* Wah*http**http**http* like that def they wont let us go*http**http**http* Haha*http**http**http* What did they say in the terms and conditions*smiley*,ham
Okay lor*http**http**http* Will they still let us go a not ah*smiley* Coz they will not know until later*http* We drop our cards into the box right*smiley*,ham
You want to go*smiley* ,ham
Kay*http**http**http* Since we are out already ,ham
Haha okay*http**http**http* Today weekend leh*http**http**http* ,ham
Haha*http**http**http* They cant what*http**http**http* At the most tmr forfeit*http**http**http* haha so how*smiley*,ham
Hey*http**http**http* Why dont we just go watch x men and have lunch*http**http**http* Haha ,ham
Haha*http**http**http* Really oh no*http**http**http* How*smiley* Then will they deduct your lesson tmr*smiley*,ham
Hey i will be really pretty late*http**http**http* You want to go for the lesson first*smiley* I will join you*http* I'm only reaching tp mrt,ham
Yunny*http**http**http* I'm goin to be late,ham
Ya*http* when are u taking ure practical lessons*smiley* I start in june*http**http*  ,ham
Hey*http**http**http* Very inconvenient for your sis a not huh*smiley*,ham
Hey i will be late*http**http**http* i'm at amk*http* Need to drink tea or coffee,ham
Hey you gave them your photo when you registered for driving ah*smiley* Tmr wanna meet at yck*smiley* ,ham
Ok*http**http**http* The theory test*smiley* when are u going to book*smiley* I think it's on  may*http* Coz thought wanna go out with jiayin*http* But she isnt free,ham
Haha*http**http**http* dont be angry with yourself*http**http**http* Take it as a practice for the real thing*http* *http*) ,ham
Haha*http**http**http* Hope u can hear the receipt sound*http**http**http* Gd luck*http*,ham
Huh*smiley*  also cannot*smiley* Then only how many mistakes*smiley*,ham
Nope*http**http**http* Think i will go for it on monday*http**http**http* Sorry i replied so late,ham
Hey*http**http* Something came up last min*http**http* Think i wun be signing up tmr*http**http* Hee,ham
I am thinking of going down to reg for pract lessons*http**http* Flung my advance*http**http* Haha wat time u going*smiley*,ham
Hey gals*http**http* Anyone of u going down to e driving centre tmr*smiley*,ham
Ok no prob,ham
Nope i waiting in sch  daddy*http**http**http* ,ham
Dunno lei he neva say*http**http**http*,ham
u called dad oredi*http**http**http*,ham
Me hungry buy some food good lei*http**http**http* But mum n yun dun wan juz buy a little bit*http**http**http* ,ham
Dad went out oredi*http**http**http* ,ham
u still attending da talks*smiley*,ham
Then she buying today*smiley* u no need to c meh*http**http**http*,ham
Yup i'm free*http**http**http*,ham
Nope*http**http**http* C u then*http**http**http*,ham
Is fujitsu s series lifebook good*smiley*,ham
Is toshiba portege m gd*smiley*,ham
Yun buying*http**http**http* But school got offer  plus only*http**http**http*,ham
Got fujitsu ibm hp toshiba*http**http**http* Got a lot of model how to say*http**http**http*,ham
Okie*http**http**http* Thanx*http**http**http*,ham
How come i din c u*http**http**http* Yup i cut my hair*http**http**http*,ham
No wonder*http**http**http* Cos i dun rem seeing a silver car*http**http**http* But i thk i saw a black one*http**http**http*,ham
Guai*http**http**http* u shd haf seen him when he's naughty*http**http**http* u so free today*smiley* Can go jogging*http**http**http*,ham
Ok*http**http**http* C ya*http**http**http*,ham
Nope i'm not drivin*http**http**http* I neva develop da photos lei*http**http**http*,ham
I wan but too early lei*http**http**http* Me outside now wun b home so early*http**http**http* Neva mind then*http**http**http*,ham
,ham
u dun need to pick ur gf*smiley*,ham
Okie*http**http**http*,ham
I'm at home n ready*http**http**http*,ham
Ok*http**http**http*,ham
Dunno lei*http**http**http* I thk mum lazy to go out*http**http**http* I neva ask her yet*http**http**http*,ham
Mum say we wan to go then go*http**http**http* Then she can shun bian watch da glass exhibition*http**http**http* ,ham
Dun need to use dial up juz open da browser n surf*http**http**http*,ham
When did i use soc*http**http**http* I use it only at home*http**http**http* u dunno how  type it in word ar*http**http**http*,ham
Can a not*smiley*,ham
Juz go google n search  qet*http**http**http*,ham
Wat time r u going to xin's hostel*smiley*,ham
Ok*http**http**http*,ham
Huh means computational science*http**http**http* Y they like dat one push here n there*http**http**http*,ham
I not at home now lei*http**http**http*,ham
Eatin my lunch*http**http**http*,ham
u takin linear algebra today*smiley*,ham
u bot notes oredi*http**http**http* Cos i juz rem i got*http**http**http*,ham
Wah lucky man*http**http**http* Then can save money*http**http**http* Hee*http**http**http*,ham
Y so late but i need to go n get da laptop*http**http**http*,ham
Where to get those*smiley*,ham
Then cant get da laptop*smiley* My matric card wif u lei*http**http**http* ,ham
I dunno they close oredi not*http**http**http* u v ma fan*http**http**http*,ham
Hi dis is yijue i would be happy to work wif u all for gek*http**http**http*,ham
u comin to fetch us oredi*http**http**http*,ham
Got smaller capacity one*smiley* Quite ex*http**http**http*,ham
Ok thanx*http**http**http*,ham
Wat u doing now*smiley*,ham
Got meh*http**http**http* When*smiley*,ham
u neva tell me how i noe*http**http**http* I'm not at home in da aft wat*http**http**http* ,ham
Mum ask u to buy food home*http**http**http*,ham
Leave it wif me lar*http**http**http* u wan to carry meh so heavy*http**http**http* Is da num  familiar to u*smiley*,ham
I tot it's my group mate*http**http**http* Lucky i havent reply*http**http**http* Wat time do u need to leave*http**http**http* ,ham
Yup he msg me: is tat yijue*smiley* Then i tot it's my group mate cos we meeting today mah*http**http**http* I'm askin if u leaving earlier or wat mah cos mayb u haf to walk v far*http**http**http*,ham
Yup*http**http**http*,ham
I'm stuck in da middle of da row on da right hand side of da lt*http**http**http* ,ham
Black shirt n blue jeans*http**http**http* I thk i c u*http**http**http*,ham
Not directly behind*http**http**http* Abt  rows behind u*http**http**http*,ham
u go home liao*smiley* Ask dad to pick me up at *http**http**http*,ham
I'm done oredi*http**http**http*,ham
I wait  u inside da car park*http**http**http*,ham
Yup*http**http**http* How u noe leh*http**http**http*,ham
Oic*http**http**http* I saw him too but i tot he din c me*http**http**http* I found a group liao*http**http**http*,ham
Aiyo a bit pai seh u noe*http**http**http* Scared he dun rem who i am then die*http**http**http* Hee*http**http**http* But he become better lookin oredi leh*http**http**http*,ham
How i noe*http**http**http* Did u specify da domain as nusstu*http**http**http* u still in sch*http**http**http*,ham
When u login dat time*http**http**http* Dad fetching u home now*smiley*,ham
I come n pick u up*http**http**http* Come out immediately aft ur lesson*http**http**http*,ham
Eh ur laptop got no stock lei*http**http**http* He say mon muz come again to take a look c got a not*http**http**http*,ham
u ready then call me*http**http**http*,ham
u still got lessons*smiley*  u in sch*smiley*,ham
Shall i get my pouch*smiley*,ham
I'm on da bus going home*http**http**http*,ham
I was at bugis juz now wat*http**http**http* But now i'm walking home oredi*http**http**http* u so late then reply*http**http**http* I oso saw a top dat i like but din buy*http**http**http* Where r u now*smiley* ,ham
Still at west coast*http**http**http* Haiz*http**http**http* u'll take forever to come back*http**http**http*,ham
R u comin back for dinner*smiley*,ham
Eat at old airport road*http**http**http* But now  oredi*http**http**http* Got a lot of pple*http**http**http*,ham
Y bishan lei*http**http**http* I tot u say lavender*smiley* ,ham
Free any day but i finish at  on mon n thurs*http**http**http*,ham
I prefer my free days*http**http**http* Tues wed fri oso can*http**http**http* u ask those workin lor*http**http**http*,ham
But we havent got da topic yet rite*smiley*,ham
So can collect ur laptop*smiley*,ham
Ok good then i later come find u*http**http**http* C lucky i told u to go earlier*http**http**http* Later pple take finish u no more again*http**http**http*,ham
Eat jap done oso aft ur lect wat*http**http**http* u got lect at  rite*http**http**http* ,ham
So u pay first lar*http**http**http* Then when is da stock comin*http**http**http*,ham
What's ur pin*smiley*,ham
u collecting ur laptop then going to configure da settings izzit*smiley*,ham
Cos daddy arranging time c wat time fetch u mah*http**http**http*,ham
Juz now havent woke up so a bit blur blur*http**http**http* Can*smiley* Dad went out liao*http**http**http* I cant cum now oso*http**http**http*,ham
So li hai*http**http**http* Me bored now da lecturer repeating last weeks stuff waste time*http**http**http* ,ham
How i noe*http**http**http* She's in da car now*http**http**http* Later then c lar*http**http**http* I'm wearing shorts*http**http**http*,ham
Huh y lei*http**http**http*,ham
u eatin later but i'm eatin wif my frens now lei*http**http**http* u going home first*smiley* ,ham
Havent still waitin as usual*http**http**http* u come back sch oredi*smiley*,ham
No break time one*http**http**http* How*http**http**http* I come out n get my stuff fr u*smiley*,ham
Tmr then u brin lar*http**http**http* Aiya later i come n c lar*http**http**http* Mayb u neva set properly u got da help sheet wif u*http**http**http*,ham
I dunno lei*http**http**http* Like dun haf*http**http**http*,ham
I'm going out to buy mum's present ar*http*,ham
Havent shopping now lor i juz arrive only,ham
Beauty sleep can help ur pimples too*http*,ham
Up to u*http**http**http* u wan come then come lor*http**http**http* But i din c any stripes skirt*http**http**http*,ham
Then mum's repent how*smiley*,ham
Got c*http**http**http* I lazy to type*http**http**http* I forgot u in lect*http**http**http* I saw a pouch but like not v nice*http**http**http*,ham
Ok i found dis pierre cardin one which looks normal costs  its on sale*http*,ham
Y u wan to go there*smiley* C doctor*smiley*,ham
I'm wif him now buying tix lar*http**http**http*,ham
How much r u willing to pay*smiley*,ham
Hi this is yijue*http**http**http* It's regarding the  textbook it's intro to algorithms second edition*http**http**http* I'm selling it for $*http**http**http*,ham
I'll be in sch fr *http**http**http**http* I dun haf da book in sch*http**http**http* It's at home*http**http**http*,ham
Ok*http**http**http* Thanx*http**http**http* Gd nite  u too*http**http**http*,ham
Wat uniform*smiley* In where get*smiley*,ham
Yup i've finished c u there*http**http**http*,ham
Never y lei*http**http**http* I v lazy*http**http**http* Got wat*smiley* Dat day u send me da url cant work one*http**http**http*,ham
We're done*http**http**http*,ham
Anything lar*http**http**http*,ham
Go where n buy*smiley* Juz buy when we get there lar*http*,ham
Bishan lar nearer*http**http**http* No need buy so early cos if buy now i gotta park my car*http**http**http*,ham
Do u noe how  send files between  computers*smiley*,ham
I gotta collect da car at  lei*http*,ham
 laptop*http**http**http* I noe infra but too slow lar*http**http**http* I wan fast one,ham
Dunno da next show aft  is *http* Toa payoh got *http*,ham
Tmr timin still da same wat cos i got lesson until *http**http**http*,ham
Wat time u wan today*smiley*,ham
Aiya we discuss later lar*http**http**http* Pick u up at  is it*smiley*,ham
I'm in a movie*http**http**http* Collect car oredi*http**http**http*,ham
I anything lor*http**http**http*,ham
Nothin comes to my mind*http* u help me buy hanger lor*http* Ur laptop not heavy*smiley*,ham
Ok lor wat time u finish*smiley*,ham
Huh but i got lesson at  lei n i was thinkin of going to sch earlier n i tot of parkin at kent vale*http**http**http*  ,ham
u v ma fan*http**http**http*,ham
u come lt  n pass to me lar,ham
Y lei*smiley*,ham
I wanted to ask u to wait  me to finish lect*http* Cos my lect finishes in an hour anyway*http*,ham
Aiyo cos i sms u then u neva reply so i wait  u to reply lar*http* I tot u havent finish ur lab wat*http*,ham
Auntie huai juan never pick up her phone,ham
I not free today i haf  pick my parents up tonite*http**http**http*,ham
Ok*http**http*,ham
Dunno lei*http**http**http* I might b eatin wif my frens*http**http**http* If u wan to eat then i wait  u lar,ham
How come*smiley*,ham
Then u ask dad to pick u up lar*http**http**http* u wan  stay until  meh*http**http**http*,ham
Oh ok wait  me there*http**http**http* My lect havent finish,ham
I'm done*http**http**http*,ham
In da car park ,ham
u log off  wat*http* It's sdrybi,ham
u thk of wat to eat tonight*http*,ham
Aiyo please u got time meh*http*,ham
Can*http**http**http* I'm free*http**http**http*,ham
Ok*http*,ham
Anything lor*http* Juz both of us lor*http*,ham
Ok c u then*http*,ham
I'll be late*http**http**http*,ham
Kent vale lor*http**http**http* u wait  me there ar*smiley*,ham
Ard  lor*http* I ok then message u lor*http*,ham
I'm done*http* C u there*http*,ham
